"method","bias","mae","rmse","spearman","accuracy","rules"
3,-0.0170969017723377,0.0794510051989245,0.116417382322836,0.870440711686139,0.775555555555556,14
4,-0.0181155638057963,0.0828074627247381,0.120052557014303,0.701083097524159,0.775555555555556,15
1,0.0600797987531461,0.106484341084212,0.128958565307764,0.427027567717257,0.413333333333333,0
2,-0.00960281353684851,0.0900983274088015,0.120323369154809,0.245597171520299,0.426666666666667,0
3,-0.0214629473257026,0.0850315184278109,0.124858196698618,0,0.733333333333333,0
4,-0.0214629473257026,0.0850315184278109,0.124858196698618,0,0.733333333333333,0
1,-0.00746916430086981,0.0997344181119536,0.123204953286254,0.431652900626718,0.624444444444444,0
2,-0.0169811415723823,0.0917311572434987,0.124952506037679,0.273651901386038,0.648888888888889,0
3,-0.0139478105852583,0.0909138645382585,0.12737849906754,0.404759951538166,0.782222222222222,13
4,-0.0163840800276664,0.0924459469665581,0.128430850674658,0.12899274102564,0.762222222222222,14
1,0.00348701723076855,0.0913414814692357,0.113547811906533,0.574156037926931,0.617777777777778,0
2,-0.0113135176384245,0.0931591952360928,0.122711020401784,0.60649001042053,0.677777777777778,0
3,-0.0121084621183193,0.097094308075269,0.135281015129006,0,0.744444444444444,0
4,-0.0121084621183193,0.097094308075269,0.135281015129006,0,0.744444444444444,0
1,-0.00330138702132168,0.0868623606415543,0.109398883720442,0.533317551192416,0.597777777777778,0
2,-0.016111255495176,0.0849898507108082,0.11461009622717,0.605698186342747,0.726666666666667,0
3,-0.0185588292967365,0.0853239813565375,0.122337471210194,0.605631542095596,0.751111111111111,13
4,-0.014144428206891,0.0849574160431808,0.126268524991927,0.604535853939711,0.762222222222222,13
1,0.0232441522251414,0.106062306008766,0.129969757587667,0.462695672321585,0.522222222222222,0
2,-0.0132471222026573,0.0903405897205075,0.124830487641162,0.47480381132988,0.555555555555556,0
3,-0.0182622667447478,0.0894538247837189,0.133109260674126,0,0.76,0
4,-0.0182622667447478,0.0894538247837189,0.133109260674126,0,0.76,0
1,0.0492660070377304,0.101961321658091,0.122671440662269,0.6431442404106,0.511111111111111,0
2,0.011272919933739,0.0945997472682172,0.120313662324898,0.545173590336838,0.3,0
3,0.0113925505216573,0.100952861262853,0.127593389935347,0.5592229183038,0.237777777777778,15
4,0.0134254769622792,0.102971602332435,0.129203107976431,0.405628849461337,0.237777777777778,10
1,-0.0263001779178665,0.0919443057067876,0.117012868570951,0.655306064086522,0.695555555555556,0
2,-0.0334573445718173,0.0844339324698636,0.11447272290202,0.733061019482358,0.833333333333333,0
3,-0.0142222605515274,0.0858764204820947,0.124223809319858,0,0.746666666666667,0
4,-0.0142222605515274,0.0858764204820947,0.124223809319858,0,0.746666666666667,0
1,0.0207900049164254,0.0941093470461688,0.11801099599024,0.652775616642223,0.595555555555556,0
2,0.00129773540900934,0.0887049569536687,0.118330958242785,0.465268485570016,0.413333333333333,0
3,0.000531923870969223,0.0934075478277983,0.124277520551053,0.690034253287031,0.248888888888889,15
4,0.00224174295936667,0.0964889458684198,0.126779611800612,0.565621359889642,0.248888888888889,13
1,0.0575984465459045,0.108073212277133,0.13206338519046,0.540501957024748,0.46,0
2,-0.00649737365564473,0.0948750745941951,0.123445277322577,0.51309548856235,0.375555555555556,0
3,-0.0325613626342901,0.0899861814363025,0.136214761163691,0,0.731111111111111,0
4,-0.0325613626342901,0.0899861814363025,0.136214761163691,0,0.731111111111111,0
1,0.0196150310780371,0.0857973779048241,0.103627964472026,0.650089864678074,0.58,0
2,0.00213228050462446,0.089793313729015,0.116971344541293,0.603104022954966,0.448888888888889,0
3,0.00277112829046891,0.0955159393204177,0.124805641956449,0.641525265430623,0.248888888888889,13
4,0.00288090606319381,0.0969861756354861,0.126646437620855,0.620026023315319,0.248888888888889,13
1,0.0326352029677473,0.0887963906805127,0.109146853907711,0.713656462507209,0.548888888888889,0
2,-0.0175306319180653,0.0824753927212325,0.113097699429016,0.722903049268171,0.593333333333333,0
3,-0.0298789670148249,0.0888306710459028,0.132637219945974,0,0.724444444444444,0
4,-0.0298789670148249,0.0888306710459028,0.132637219945974,0,0.724444444444444,0
1,0.0168110745186724,0.0805986648184352,0.10010821185583,0.694257909506411,0.544444444444444,0
2,-0.0042740726505115,0.0958895439504714,0.128123254530582,0.111985067276021,0.348888888888889,0
3,-0.00627028312787979,0.0952653038991767,0.128408199369115,0.211455996013283,0.262222222222222,14
4,-0.00341414564544293,0.0970649620954661,0.128740513708368,0.190977655724851,0.262222222222222,11
1,-0.0254721675681673,0.0728793826078025,0.095501441259783,0.737810573463493,0.704444444444444,0
2,-0.026660220827852,0.0899057584438521,0.123209484031457,0.399504939131969,0.693333333333333,0
3,-0.0149586681183209,0.0876865870907883,0.128421809122061,0,0.76,0
4,-0.0149586681183209,0.0876865870907883,0.128421809122061,0,0.76,0
1,0.00935633846034792,0.0803215068460834,0.100206416456599,0.646629912623467,0.617777777777778,0
2,0.00422409905175998,0.0801071902371541,0.104634731138056,0.583752759059959,0.608888888888889,0
3,0.00883805985584132,0.0821832952426163,0.113943814696475,0.587036014515089,0.2,15
4,0.00408457833880317,0.0821034420769532,0.117803138331402,0.464167459858574,0.2,9
1,-0.018233533997219,0.0857413610738144,0.108312764394664,0.643537180820235,0.693333333333333,0
2,-0.0147902306043619,0.0927888372556775,0.123284813029556,0.158444510582287,0.571111111111111,0
3,-0.0134318555119525,0.0886088284791073,0.124963134986798,0,0.735555555555556,0
4,-0.0134318555119525,0.0886088284791073,0.124963134986798,0,0.735555555555556,0
1,-0.043794749305583,0.103112786494732,0.129805566365774,0.539722652964966,0.691111111111111,0
2,-0.0239335006992678,0.0956175019938172,0.127147256978901,0.42773811273429,0.593333333333333,0
3,-0.0231481196869215,0.0943355226381875,0.131809020393653,0.564600855397732,0.326666666666667,15
4,-0.0236366436458245,0.0965861932485806,0.134763392596576,0.447184709576483,0.286666666666667,15
1,0.0116597739377429,0.0831985854124438,0.104936951429246,0.702678786659622,0.613333333333333,0
2,-0.0269525624635633,0.0764079976911198,0.110362080500834,0.702705061559388,0.788888888888889,0
3,-0.019704335938707,0.0795078774879783,0.122842414931574,0,0.76,0
4,-0.019704335938707,0.0795078774879783,0.122842414931574,0,0.76,0
1,0.0840700091298718,0.107405064248576,0.132068029486519,0.595989406759001,0.411111111111111,0
2,0.0139775948683741,0.0850362518476717,0.104355765971454,0.79393655589271,0.375555555555556,0
3,0.0120536674010346,0.0942867358871438,0.116476188861703,0.86151589567834,0.264444444444444,15
4,0.0124438607534859,0.0979751600270295,0.121138422306059,0.744793842524827,0.264444444444444,14
1,-0.00297731373612972,0.0837058041260688,0.105823442494157,0.615710403548708,0.584444444444444,0
2,-0.00832247588805027,0.0836996009127946,0.115082199757647,0.526592240532834,0.553333333333333,0
3,-0.014341593794527,0.0828417311104268,0.124924007652111,0,0.773333333333333,0
4,-0.014341593794527,0.0828417311104268,0.124924007652111,0,0.773333333333333,0
1,-0.0483679144290291,0.0940540353612238,0.121096144017,0.695770270463376,0.751111111111111,0
2,-0.0440339937972575,0.090057118979081,0.121788347409157,0.632956619284659,0.771111111111111,0
3,-0.0431566052350209,0.0987187003138732,0.134073049403619,0.661318614117952,0.753333333333333,14
4,-0.0457254018907796,0.104245215231702,0.140160989255489,0.501202819965407,0.753333333333333,13
1,-0.00826141623142164,0.102173594757355,0.126288684868123,0.670392542214567,0.675555555555556,0
2,-0.0104963365215335,0.0849626089250937,0.114933278645369,0.495360966655803,0.511111111111111,0
3,-0.0194480206101302,0.0843827775460404,0.124506462644728,0,0.74,0
4,-0.0194480206101302,0.0843827775460404,0.124506462644728,0,0.74,0
1,0.00943262745096052,0.0909579831080939,0.110823395411239,0.61896250703523,0.577777777777778,0
2,-0.0263467544984113,0.0830183303826517,0.115874840312146,0.676146231090164,0.828888888888889,0
3,-0.0219956529338767,0.0854418170747357,0.122625655260655,0.808490912571969,0.764444444444444,14
4,-0.0256154121110014,0.0891994357061547,0.126084903270226,0.745522553319622,0.764444444444444,15
1,0.0232979257382676,0.0910366155375253,0.114491182776135,0.670830098950886,0.588888888888889,0
2,-0.00244868015451805,0.0954063126767045,0.125525416867798,0.358314921437016,0.395555555555556,0
3,-0.01850751458279,0.091294741243103,0.131589244409797,0,0.737777777777778,0
4,-0.01850751458279,0.091294741243103,0.131589244409797,0,0.737777777777778,0
1,0.00253448443169811,0.0894796992446311,0.115068857813178,0.518760563013327,0.604444444444444,0
2,-0.00574330425180105,0.0858193375877538,0.111065228631152,0.537705462344921,0.608888888888889,0
3,-0.00770102389551261,0.0867777392542442,0.119402729754708,0.599961099984289,0.253333333333333,15
4,-0.00313785248572628,0.0920763700192432,0.123075299836601,0.504024086867371,0.253333333333333,14
1,-0.0303002283211271,0.0954011999759395,0.122381028966243,0.728209188728925,0.708888888888889,0
2,-0.0337476745977534,0.0968666425825406,0.131976931225038,0.47982059261652,0.777777777777778,0
3,-0.0238651897339886,0.0956225904548503,0.138576340479689,0,0.737777777777778,0
4,-0.0238651897339886,0.0956225904548503,0.138576340479689,0,0.737777777777778,0
1,0.0234998411618554,0.0876279466961466,0.107798690928533,0.651272191867193,0.54,0
2,-0.0172659602307867,0.0810631636698666,0.11397144991894,0.58352839416273,0.662222222222222,0
3,-0.0140798397856742,0.0819212299216346,0.12232803395658,0.65938683007324,0.548888888888889,15
4,-0.0204290286565032,0.0832461952148285,0.12562122124789,0.495243515343705,0.782222222222222,15
1,-0.00680642185823683,0.0949412591488066,0.117739861493162,0.721585821857593,0.695555555555556,0
2,-0.00522561077845057,0.0853684649983712,0.113285453480219,0.602016411834141,0.571111111111111,0
3,-0.0135816653422714,0.0878913761057404,0.128437259834992,0,0.757777777777778,0
4,-0.0135816653422714,0.0878913761057404,0.128437259834992,0,0.757777777777778,0
1,0.0187067954692211,0.0839159338960469,0.102185628597896,0.662718353062114,0.584444444444444,0
2,0.00421046778514179,0.0838986997732956,0.109677191485128,0.640062103774161,0.404444444444444,0
3,0.0044916881877611,0.0898016622363094,0.118638219194506,0.806810925644868,0.24,13
4,0.00257404254051511,0.0899261903129635,0.1199432063451,0.66988765922495,0.24,15
1,-0.019075990739107,0.085161215539805,0.105890708638118,0.570087826408794,0.688888888888889,0
2,-0.00328886917841051,0.0925156762613388,0.121954751919319,0.23666949709154,0.531111111111111,0
3,-0.00907434614060421,0.0890473770272722,0.1254968696991,0,0.751111111111111,0
4,-0.00907434614060421,0.0890473770272722,0.1254968696991,0,0.751111111111111,0
1,0.0054442316327256,0.0797482695487968,0.0961255626088602,0.723521700042043,0.593333333333333,0
2,-0.0303559241932747,0.0878473641490835,0.122360081470094,0.61845087596624,0.724444444444444,0
3,-0.0319597250397371,0.0885173359013785,0.129612238336625,0.795245327757508,0.855555555555556,15
4,-0.0321568887479737,0.0900007333969781,0.133152259977887,0.604834110974185,0.742222222222222,13
1,0.0388537662127356,0.099903847566789,0.121331287951093,0.577071168292209,0.515555555555556,0
2,-0.0019894697592045,0.0899685172088244,0.120361444982085,0.476337089121887,0.424444444444444,0
3,-0.0156059942684474,0.087071543112458,0.127874581072064,0,0.755555555555556,0
4,-0.0156059942684474,0.087071543112458,0.127874581072064,0,0.755555555555556,0
1,-0.0352484129708071,0.0825040970701594,0.104658044953134,0.734684591557588,0.746666666666667,0
2,-0.0209859583177817,0.0856595227330512,0.116705185918786,0.622014242854343,0.784444444444444,0
3,-0.0204870249331204,0.0910856399794522,0.125228120704117,0.828981112022904,0.764444444444444,14
4,-0.0220738804637443,0.0927528143804286,0.127297850727503,0.640019185627299,0.764444444444444,14
1,-0.0304543962961139,0.0878946637236278,0.111879518252371,0.611032957868668,0.697777777777778,0
2,-0.0179635184631129,0.0903686057043093,0.12227171450711,0.254141029858114,0.635555555555556,0
3,-0.0108458196513172,0.0858147361194695,0.124894315492386,0,0.764444444444444,0
4,-0.0108458196513172,0.0858147361194695,0.124894315492386,0,0.764444444444444,0
1,0.0230758477091748,0.0995305714097729,0.121490204924936,0.598976101158353,0.586666666666667,0
2,-0.0140733216455275,0.0980626330520479,0.128748626635127,0.388929480446233,0.462222222222222,0
3,-0.0111065290254201,0.101793562034965,0.133829339586116,0.406853013237868,0.282222222222222,13
4,-0.015269765672268,0.101141566492172,0.135585321267517,0.263648177920068,0.282222222222222,15
1,0.0118579408125327,0.0808492705396406,0.102326546767041,0.614444126622223,0.566666666666667,0
2,-0.016357142111672,0.0899681084824633,0.121657926119286,0.218597138070409,0.542222222222222,0
3,-0.0197403390358784,0.0857901211949595,0.124840187317342,0,0.731111111111111,0
4,-0.0197403390358784,0.0857901211949595,0.124840187317342,0,0.731111111111111,0
1,0.029926507070652,0.0786433648368799,0.0949146340174894,0.747084423702827,0.526666666666667,0
2,-0.00941155098367607,0.0907693453661799,0.121032101165854,0.484601203739814,0.471111111111111,0
3,-0.00910981906330409,0.0949842658602752,0.127256493762772,0.651744542661924,0.271111111111111,14
4,-0.00975862162828779,0.0954894827116999,0.128275286170891,0.431053052076688,0.271111111111111,15
1,-0.0800662640782471,0.112748421420161,0.141495116255081,0.656595581354792,0.782222222222222,0
2,-0.0418832847330983,0.0836330617806015,0.114464371783422,0.780924116985497,0.873333333333333,0
3,-0.0230800990280439,0.0895761318814231,0.132154593199875,0,0.742222222222222,0
4,-0.0230800990280439,0.0895761318814231,0.132154593199875,0,0.742222222222222,0
1,-0.000608086418338974,0.0796704382088227,0.0979335711721565,0.694326099144749,0.633333333333333,0
2,-0.0189650502020378,0.0890537233477973,0.120929009070367,0.517867486142475,0.688888888888889,0
3,-0.0187523744428456,0.0885859653171095,0.126399343681391,0.694097665930864,0.786666666666667,15
4,-0.0198206914081888,0.0907952376289796,0.129438576549041,0.610233378907979,0.746666666666667,15
1,0.0180646729867886,0.0838844158249209,0.102700580948165,0.640103760365108,0.593333333333333,0
2,-0.0138853337925316,0.0878557590987496,0.118805882536969,0.570100045678703,0.597777777777778,0
3,-0.022157852049978,0.0892253094475098,0.130218693892406,0,0.733333333333333,0
4,-0.022157852049978,0.0892253094475098,0.130218693892406,0,0.733333333333333,0
1,-0.0158098397222995,0.0968074902174534,0.122344659490667,0.610125038836248,0.686666666666667,0
2,-0.0120699664931698,0.0877502100610711,0.113104956767629,0.681682165108888,0.582222222222222,0
3,-0.00877853009492996,0.100428411420914,0.128459275959965,0.731626213973428,0.293333333333333,14
4,-0.013756535736282,0.102045007549556,0.132999295888496,0.66737434099721,0.293333333333333,15
1,0.0470238120057781,0.0931121098236767,0.115065508984991,0.631742139919433,0.5,0
2,-0.00739502753299174,0.0757682214318495,0.0952889833362101,0.819324690937447,0.733333333333333,0
3,-0.02398681635618,0.0929412259601501,0.132968852366317,0,0.722222222222222,0
4,-0.02398681635618,0.0929412259601501,0.132968852366317,0,0.722222222222222,0
1,0.00835964185213806,0.0798983766297531,0.0968127531588178,0.689896920383475,0.6,0
2,0.00545336519591831,0.0921766490679935,0.121248246635527,0.331445415215631,0.391111111111111,0
3,0.00530648782429215,0.0942136292118421,0.124850032682224,0.430690248034605,0.233333333333333,13
4,0.00673820536251488,0.0955047849041453,0.125542472898705,0.313395345945125,0.233333333333333,15
1,0.0741042797877406,0.105821766515068,0.128247814880306,0.682299811171184,0.473333333333333,0
2,0.0360122088383832,0.100708159383682,0.122120094005075,0.429904171092472,0.235555555555556,0
3,-0.00298992249112335,0.0843538834427502,0.124024004782477,0,0.793333333333333,0
4,-0.00298992249112335,0.0843538834427502,0.124024004782477,0,0.793333333333333,0
1,0.0265353610132118,0.0828314460738896,0.101775783045365,0.751400520437251,0.584444444444444,0
2,0.00230866371501794,0.0935996245999921,0.120079390355755,0.375840725456618,0.426666666666667,0
3,0.000577178480958779,0.0952140418143445,0.124046481251323,0.702909575870345,0.26,15
4,0.00113110287379466,0.0967238430169184,0.125863591727954,0.537470906365343,0.26,11
1,-0.000397190943997145,0.0852756960723289,0.105288640724307,0.743945186532269,0.66,0
2,-0.0229690980323275,0.0915152992877443,0.121784228423404,0.710123389308824,0.751111111111111,0
3,-0.0223737704460088,0.0972072940648376,0.135927825229027,0,0.717777777777778,0
